指标名称,中债-中国绿色债券指数,期货结算价(连续):INE原油,中国:碳市场碳排放配额(CEA):最新价,中国:碳市场碳排放配额(CEA):成交量,中国液化天然气出厂价格指数,期货结算价(连续):焦炭,期货结算价(连续):焦煤
2021/9/30,178.3597,495.7,42.21,8474383,5938,3954,3764
2021/10/8,178.4196,526.9,44.08,3000,5914,4094,3746.5
2021/10/9,178.4142,,,,5918,,
2021/10/11,178.3301,526.9,46.03,5024,5964,4099,3771
2021/10/12,178.2845,531.3,44.67,404001,6070,3939.5,3785
2021/10/13,178.2665,528,44.68,77386,6178,3939.5,3860
2021/10/14,178.2308,520.6,43.96,3482,6278,3939.5,3860
2021/10/15,178.099,525.2,43.9,8200,6337,3939.5,3990.5
2021/10/18,177.9227,534.1,43.44,524688,6494,4263.5,3995
2021/10/19,177.8235,530.2,43.43,102028,6558,4682,3995
2021/10/20,177.8789,530.1,43.24,102860,6628,4303,3995
2021/10/21,177.9351,531.4,43.03,200200,6664,4080.5,3801.5
2021/10/22,177.9956,528.2,42.99,30760,6718,4325.5,3618
2021/10/25,178.074,527.6,43.24,12501,6864,4199,3776.5
2021/10/26,178.1669,527.7,42.65,87882,6970,4156.5,3829.5
2021/10/27,178.1673,523,42.61,310635,7063,4123.5,3728.5
2021/10/28,178.2433,510.6,42.77,3500,7174,3887.5,3458
2021/10/29,178.3086,516.9,42.41,676823,7284,4116,3608
2021/11/1,178.3735,521,42.45,1519536,7813,4123.5,3603
2021/11/2,178.5345,531.3,42.43,398500,7871,4311.5,3591
2021/11/3,178.6221,526.8,42.4,7735,7797,4299.5,3550
2021/11/4,178.682,513.6,42.33,13400,7684,4173.5,3406.5
2021/11/5,178.9436,516,42.69,33010,7582,4325.5,3400
2021/11/8,179.0119,522.2,42.58,28499,7284,4185.5,3400
2021/11/9,179.0218,526.3,42.73,28534,7243,4017.5,3400
2021/11/10,179.034,530.7,42.74,1209236,7229,4100,3400
2021/11/11,178.9933,526.7,42.49,23884,7306,4100,3400
2021/11/12,179.018,517.7,42.66,1449859,7424,4145,3497.5
2021/11/15,179.0947,513.3,42.93,326470,7494,3350.5,2603.5
2021/11/16,179.1155,510.8,43.16,1789500,7467,3229.5,2491
2021/11/17,179.1412,514.8,43.12,386406,7451,3093.5,2395.5
2021/11/18,179.1735,511.8,43.16,1360446,7432,3080,2364.5
2021/11/19,179.2058,513.5,43.05,1319778,7431,3058,2416.5
2021/11/22,179.3026,500.1,43.05,197816,7419,3037,2462
2021/11/23,179.3601,504.5,43.06,178974,7435,2978,2524.5
2021/11/24,179.4529,518.9,42.96,1901228,7454,3125.5,2581
2021/11/25,179.5139,524.9,42.96,747994,7488,3061,2608.5
2021/11/26,179.5804,498.6,42.85,4105442,7513,2931,2556
2021/11/29,179.6571,491.1,42.92,2973131,7383,2816.5,2556
2021/11/30,179.6775,457.2,42.95,3030367,7314,2777.5,2584
2021/12/1,179.6888,444.7,42.97,2567722,7102,2730,2796
2021/12/2,179.7094,445.2,42.88,2671136,7018,2750,2796
2021/12/3,179.7351,435.6,42.94,2926530,6852,2760,2675
2021/12/6,180.0474,450.9,42.79,3293132,6195,2760,2752
2021/12/7,180.0445,456.5,42.13,4409463,6088,2760,2590
2021/12/8,180.025,473.4,41.46,4347077,5952,2760,2590
2021/12/9,179.9938,475.4,41.56,5956165,5720,2760,2500
2021/12/10,180.0315,472.4,42.69,7521219,,2760,2500
2021/12/13,180.0919,475.1,42.95,8024074,5058,2760,2500
2021/12/14,180.1486,473.7,42.93,1.49E+07,4916,2751.5,2683
2021/12/15,180.1908,460.2,43.06,7626184,4933,2996,2026
2021/12/16,180.2398,465.5,44.22,2.05E+07,4919,3004.5,2053
2021/12/17,180.2634,477.9,46.66,2659951,4844,3033.5,2069
2021/12/20,180.2991,459.8,49.18,3345118,4661,3034.5,2120
2021/12/21,180.2831,454.7,49.49,3142041,4712,2981,2117
2021/12/22,180.2757,458.3,49.39,3270603,4777,2994.5,2120
2021/12/23,180.361,458.3,49.57,6623352,4837,2997,2125.5
2021/12/24,180.4435,474.9,48.13,3741650,,3018.5,2130.5
2021/12/27,180.5425,475.6,48.13,3590598,4917,2978,2117
2021/12/28,180.5919,486.1,51.69,4892844,4927,2894.5,2089
2021/12/29,180.689,493,56.64,5884011,4969,2892,2081.5
2021/12/30,180.8276,494.3,57.06,1.07E+07,5012,2916.5,2068.5
2021/12/31,180.8996,496.7,54.22,2959816,5012,2984.5,2053.5
2022/1/4,181.0216,494.1,57.29,331095,5115,3011.5,2061
2022/1/5,181.1025,500.9,56.94,739769,5145,3157.5,2152
2022/1/6,181.11,504.9,57.26,341822,5181,2998,2194
2022/1/7,181.1199,515.7,57.59,3171045,5203,3103,2187
2022/1/10,181.2427,511.6,58.28,1794387,5128,3102,2377.5
2022/1/11,181.3127,509.1,57.52,165087,5096,3108,2377.5
2022/1/12,181.4446,515.1,57.99,500100,5019,3125,2382
2022/1/13,181.5046,525,57.75,590482,4996,3125,2324
2022/1/14,181.5785,533.4,57.77,173370,4982,3110,2366
2022/1/17,181.7511,542.1,58.48,731,4985,3090.5,2216
2022/1/18,181.9261,542.3,58.5,100,4998,2961.5,2421
2022/1/19,182.281,545.3,56,52695,5005,2974,2424
2022/1/20,182.3611,539.4,58,197,4971,3006.5,2480
2022/1/21,182.4881,533.7,57.46,125,4951,3110,2468
2022/1/24,182.6885,540.5,57.87,109,4790,3110,2523.5
2022/1/25,182.7611,529.9,57.83,151,4726,3197.5,2452.5
2022/1/26,182.6888,533.6,57.88,51,4643,3249.5,2479.5
2022/1/27,182.6795,545.6,56,60,4601,3249.5,2479.5
2022/1/28,182.7143,542.4,61.38,1088,4545,3250,2658
2022/1/29,182.8003,,,,,,
2022/1/30,182.9202,,,,,,
2022/2/7,182.9541,566.9,58.08,30,4655,3250,2658
2022/2/8,182.9364,558.7,58.5,72148,4782,3250,2658
2022/2/9,182.9528,547.7,58.5,50,5004,3250,2658
2022/2/10,182.9679,548.9,60,80,5347,3250,2658
2022/2/11,182.5253,553.8,56.15,130,5719,3250,2658
2022/2/14,182.509,561.6,58.41,21,6087,3250,2658
2022/2/15,182.5243,565.1,58.4,20,6333,3250,2658
2022/2/16,182.4875,555.5,56.6,2000,6429,3250,2658
2022/2/17,182.5029,561.2,56.5,50,6535,3250,2658
2022/2/18,182.5052,558.9,56.88,60,6687,3250,2658
2022/2/21,182.4176,563.1,56.99,143,7750,3263.5,2740
2022/2/22,182.2739,582.6,56.78,78402,8114,3416.5,2605
2022/2/23,182.2733,590.3,56.49,5030,8314,3416.5,2604
2022/2/24,182.2785,584.5,58,50,8355,3444.5,2637.5
2022/2/25,182.2755,609.2,58.53,1393635,8383,3353,2459
2022/2/28,182.3244,600.5,57.74,118766,8518,3483,2642
2022/3/1,182.2726,614.8,57.8,50,8552,3500,2642
2022/3/2,182.2049,648.6,57.9,200110,8568,3527.5,2642
2022/3/3,182.0124,686.8,57.9,20,8292,3527.5,2642
2022/3/4,181.9537,705,57.9,150,8025,3527.5,2642
2022/3/7,181.9489,712.3,57.04,520,8025,3527.5,2642
2022/3/8,181.9737,763.9,57,500,8007,3527.5,2642
2022/3/9,181.8845,805,58,80,8049,3527.5,2642
2022/3/10,181.8455,742.1,57.26,700,8150,3527.5,2642
2022/3/11,181.8664,695.2,57.6,60,8191,3527.5,3020
2022/3/14,182.1787,682.9,58,20,8072,3507,2750
2022/3/15,182.0792,646.2,57.77,191404,8075,3659,3199
2022/3/16,181.9597,621,57,520,8078,3728,3199
2022/3/17,181.9202,617.4,57,13010,8125,3790.5,3274
2022/3/18,182.042,654.4,58,150015,,3800,3274
2022/3/21,182.1339,671.3,58.5,20,8205,3800,3129
2022/3/22,182.0695,736.1,58,50,8202,3656,3156
2022/3/23,182.083,722.9,58.4,60,8186,3656,3110
2022/3/24,182.1023,739,58.01,81685,8188,3680.5,3113.5
2022/3/25,182.1534,754,58,15,8204,3680.5,3245
2022/3/28,182.2773,735.2,58,15,8177,3917.5,3331.5
2022/3/29,182.2846,731.6,58.5,50,8176,3917.5,3531.5
2022/3/30,182.3835,678.9,58.5,1500,8200,4245.5,3531.5
2022/3/31,182.4547,591,58.55,68000,8209,4302,3741
2022/4/1,182.5436,667.3,58.5,50,8215,4450,3741
2022/4/2,182.6724,,,,8213,,
2022/4/6,182.8181,673.9,60,4206,8200,4450,3741
2022/4/7,182.981,646.8,59,50,8190,4450,3741
2022/4/8,183.1057,617.5,59.99,130789,8176,4450,3741
2022/4/11,183.1696,626.2,60,50,8064,4450,3741
2022/4/12,183.1833,617.4,60,100010,8015,4450,3741
2022/4/13,183.2535,648.9,60,10,7927,4450,3741
2022/4/14,183.3764,664.5,60,10,7910,4450,3741
2022/4/15,183.4224,676.2,60,275890,7925,4450,3741
2022/4/18,183.3689,695,60,10,7970,4450,3741
2022/4/19,183.32,704.7,60,50,7952,4142.5,3138.5
2022/4/20,183.3055,676.9,60,10,7960,4136,3095
2022/4/21,183.3426,674,60,10,7922,4141.5,3085.5
2022/4/22,183.3837,681.1,60,80,7911,4149.5,3079
2022/4/24,183.41,,,,7872,,
2022/4/25,183.469,656.2,60,280010,7855,4101.5,3064.5
2022/4/26,183.524,639.2,60,319223,7852,4057.5,3073.5
2022/4/27,183.5617,649.7,59,40010,7847,4048.5,3087.5
2022/4/28,183.565,661.6,59,10,7864,3929.5,3012.5
2022/4/29,183.6293,676.7,58.8,300050,7871,3903.5,2990
2022/5/5,183.7609,692.6,58,210010,7781,3978.5,3088
2022/5/6,183.7948,697.2,58,580010,7799,3896.5,3171.5
2022/5/7,183.835,,,,7803,,
2022/5/9,183.9041,704.8,58,113668,7775,3813.5,3171.5
2022/5/10,184.0127,672.9,58,10,7699,3665.5,3117
2022/5/11,184.1143,655.7,58,10,7637,3652.5,3058
2022/5/12,184.1782,679.1,58,10,7593,3650,3049
2022/5/13,184.2972,690.2,58,10,7573,3667.5,3049
2022/5/16,184.3636,704.7,58,10,7469,3645.5,2974
2022/5/17,184.4428,719.3,58,10,7448,3659.5,2999.5
2022/5/18,184.529,723,58,10,7436,3893,3075
2022/5/19,184.5912,701,58,200010,7383,3650,2759.5
2022/5/20,184.6456,695.1,58,10,7376,3700,2808
2022/5/23,184.81,706.3,58.97,310,7308,3700,2942
2022/5/24,184.8495,695.9,59.18,11,7288,3698.5,2888
2022/5/25,184.8714,702.9,59,10,7295,3661.5,2854.5
2022/5/26,185.0225,714,59,130010,7260,3629,2971.5
2022/5/27,185.0789,740.7,59,421010,7217,3629,3084.5
2022/5/30,185.0702,729.1,59,10,7208,3622,3125
2022/5/31,184.9691,735.1,59,600010,7110,3860,3120
2022/6/1,184.8779,742.4,59,100010,7020,3860,3300
2022/6/2,184.8162,730.1,59,10,6986,3860,3300
2022/6/6,184.7477,749.6,59,10,6849,3860,3300
2022/6/7,184.7158,747.8,59,10,6773,3860,3300
2022/6/8,184.7448,753.1,59,10,6755,3860,3300
2022/6/9,184.8147,770,59,150010,6738,3860,3300
2022/6/10,184.835,770.4,59,10,6687,3860,3250
2022/6/13,184.877,757,59,10,6326,4000,3125
2022/6/14,184.8869,764.9,59,10,6325,4000,3125
2022/6/15,184.8768,773.4,59,10,6325,4000,3212.5
2022/6/16,184.8705,749.3,59,10,6680,3696,2903.5
2022/6/17,184.909,730,59,10,6665,3696,2849.5
2022/6/20,184.9189,710.6,59.25,20,6579,3696,2693.5
2022/6/21,184.9212,701.2,59.6,50,6515,3696,2615
2022/6/22,184.9517,711.9,60,150030,6468,3696,2820
2022/6/23,185.0149,683.6,60,250010,6411,3696,2820
2022/6/24,184.9781,676.4,60,120010,6329,3449,2802
2022/6/27,184.9614,688,60,10,6247,3449,2762
2022/6/28,184.8969,709.2,59,20,6252,3449,2660
2022/6/29,184.9517,721.4,58,10,6254,3449,2769
2022/6/30,184.9694,728.2,57.5,10,6262,3449,3103.5
2022/7/1,185.043,705.4,58,324940,6329,3449,3103.5
2022/7/4,185.0911,710.8,59,10,6367,3449,3103.5
2022/7/5,185.0709,727,57.5,10000,6365,3449,3103.5
2022/7/6,185.0844,677.8,57.27,80031,6341,3449,3103.5
2022/7/7,185.1051,645.9,59,1000,6321,3449,3103.5
2022/7/8,185.1378,674.8,57.02,49200,6315,3449,3103.5
2022/7/11,185.2366,686,58,58,6234,3449,3103.5
2022/7/12,185.33,679.6,58,10,6240,3449,3103.5
2022/7/13,185.4152,652.1,59.1,10,6267,3449,3103.5
2022/7/14,185.5172,650.6,57.26,27446,6291,3449,3103.5
2022/7/15,185.6072,637.8,58.24,2500,6353,2922.5,2448.5
2022/7/18,185.7282,666.8,57.6,10010,6447,2750,2448.5
2022/7/19,185.7937,697,57.4,10000,6448,2750,2432
2022/7/20,185.8741,702.5,57.34,30044,6490,2750,2358.5
2022/7/21,185.9716,705.2,58.22,175000,6577,2750,2349
2022/7/22,186.0301,697,57,10000,6462,2750,2349
2022/7/25,186.1346,695.7,57.3,100,6681,2750,2346.5
2022/7/26,186.23,703.6,57.3,100,6681,2750,2354.5
2022/7/27,186.3002,660.6,57,250,6649,2750,2354.5
2022/7/28,186.3167,695.1,58.96,211081,6640,2750,2356
2022/7/29,186.4446,695.1,58,150200,6635,2750,2313.5
2022/8/1,186.6991,700,58.68,2800,6836,2750,2313.5
2022/8/2,186.8582,673.7,57.35,1731,6821,2750,2313.5
2022/8/3,186.9441,681,57.5,500,6901,2750,2400
2022/8/4,187.1017,670.4,57.5,500,6889,2750,2400
2022/8/5,187.1132,650.6,58.5,68765,6887,2750,2400
2022/8/8,187.1446,657.9,59,3000,6887,2750,2400
2022/8/9,187.0765,664.6,58.88,101700,6887,2750,2400
2022/8/10,187.0808,677.5,58,17300,6910,2750,2400
2022/8/11,187.0961,679.3,58,5200,6934,2750,2400
2022/8/12,187.1215,698,58,121535,7119,2750,2400
2022/8/15,187.4811,695.7,58,200,7101,2975,2170
2022/8/16,187.7723,682.9,58,200,7059,2975,2171.5
2022/8/17,187.8308,691.1,58,200,7066,2937,2182
2022/8/18,187.9613,697,58,200,7079,2849.5,2141.5
2022/8/19,188.095,725.9,58,80000,7067,2808.5,2109
2022/8/22,188.1691,748.6,58,200,6851,2754.5,2101.5
2022/8/23,188.1083,745.9,58.8,12002,6816,2787.5,2134
2022/8/24,188.104,769.9,58.42,118,6814,2788,2150
2022/8/25,187.9775,791.3,58.5,100,6831,2782,2141
2022/8/26,187.918,786.1,58.5,668,6825,2786,2157.5
2022/8/29,187.9562,777.2,58.5,130668,6692,2746,2152.5
2022/8/30,188.0337,733.7,58,200,6700,2717.5,2122
2022/8/31,188.0631,720.9,58,200,6744,2569,2121.5
2022/9/1,188.154,706.1,58,200,6764,2534,2135.5
2022/9/2,188.1675,694.7,58,200,6782,2572,2129.5
2022/9/5,188.3244,695.9,58.5,10,6824,2556.5,2128
2022/9/6,188.4217,708,58.98,2100,6824,2562,2128.5
2022/9/7,188.4486,689.7,58.99,6090,6798,2570.5,2128
2022/9/8,188.4832,675.3,58.5,100,6799,2581.5,2129
2022/9/9,188.4963,669.2,58,100,6797,2564.5,2128.5
2022/9/13,188.5527,705.2,58,100,6837,2600,2128.5
2022/9/14,188.5477,691.8,58.5,100,6854,2370,2128.5
2022/9/15,188.5684,722.6,58,100,6867,2547.5,2132
2022/9/16,188.571,713.2,58,100,6938,2552.5,2158
2022/9/19,188.5972,706.9,58,100,7148,2619.5,2162.5
2022/9/20,188.61,721.7,58,100,7195,2699,2192.5
2022/9/21,188.6715,688.4,58,100,7283,2659,2228
2022/9/22,188.6666,644.7,58,100,7270,2705.5,2258
2022/9/23,188.7022,650.7,57.48,210,7177,2718.5,2305.5
2022/9/26,188.6732,625.5,57.5,200,7249,2654.5,2395.5
2022/9/27,188.64,612.9,57.5,200,7393,2729.5,2309.5
2022/9/28,188.6208,613.1,57.5,200,7479,2704,2370
2022/9/29,188.5695,627.2,57.5,200,7546,2799.5,2385
2022/9/30,188.4852,631.7,57.5,200,7564,2850,2741.5
2022/10/8,188.5631,,,,7514,,
2022/10/9,188.5814,,,,7535,,
2022/10/10,188.6097,698.9,57.5,200,7574,2800,2741.5
2022/10/11,188.7058,702.4,58.34,191000,7620,2800,2741.5
2022/10/12,188.7464,688.5,58,200,7591,2800,2741.5
2022/10/13,188.7955,684.5,57.75,400,7545,2800,2741.5
2022/10/14,188.9294,687.6,58,300,7518,2900,2741.5
2022/10/17,189.0373,677.6,58.48,10260,7460,2900,2741.5
2022/10/18,189.1008,678.5,58,300,7423,2900,2741.5
2022/10/19,189.1349,666.2,58.5,169400,7371,2900,2741.5
2022/10/20,189.1332,664.5,57.55,11000,7377,2900,2741.5
2022/10/21,189.1501,667.3,58.49,55000,7356,2875,2741.5
2022/10/24,189.2218,671.7,58,1000,7306,2832.5,2851.5
2022/10/25,189.2068,670,58.7,15000,7268,2835,2839.5
2022/10/26,189.2067,670.6,58,135000,7236,2835,2839.5
2022/10/27,189.2557,674.5,58.5,129274,7019,2870,3260
2022/10/28,189.3037,683.6,58,5000,6914,2979,3260
2022/10/31,189.4339,680,58,246412,6840,3020,3298.5
2022/11/1,189.3563,684.7,58,5000,6772,3000,3080
2022/11/2,189.2846,696,58,560297,6738,3000,3080
2022/11/3,189.3082,696.5,58,17242,6684,3000,3080
2022/11/4,189.2158,700,58,480500,6416,3000,3080
2022/11/7,189.2525,716,58.08,87000,6250,3000,3080
2022/11/8,189.1858,716.8,57.87,45398,6112,3000,3080
2022/11/9,189.1362,701.1,58,3000,6107,3000,3080
2022/11/10,189.0878,679,58,1725,6111,3000,3080
2022/11/11,188.8821,673.8,58,5000,6072,3000,3080
2022/11/14,188.1066,677.1,57.87,322275,5993,3000,3080
2022/11/15,187.9413,659.6,57.5,200,5928,2675,2680
2022/11/16,187.6634,646.9,57.8,34137,5844,2749.5,2772
2022/11/17,187.5838,639,57.8,940757,5801,2701.5,2802
2022/11/18,187.5846,623.9,57.5,420010,5793,2724,2720.5
2022/11/21,187.7007,603.6,57.8,297,5829,2750,2775
2022/11/22,187.696,599.8,57.8,920050,5808,2823.5,2929.5
2022/11/23,187.7604,597.9,58,2553,5800,2823.5,2940.5
2022/11/24,188.0046,590.2,58,205200,5743,2643,3000
2022/11/25,187.9185,573.3,57.8,2332774,5733,2643,3194
2022/11/28,187.8402,546.4,57.8,364076,5663,2643,3096
2022/11/29,187.4685,567.5,57.8,200501,5646,2705,3096
2022/11/30,187.3682,567.5,57.52,350380,5682,2700,3332
2022/12/1,187.3238,579.5,57.7,400513,5772,2700,3332
2022/12/2,187.3439,578.4,57.69,502,5791,2750,2840
2022/12/5,187.3072,570.5,57,2500,6141,2750,2420
2022/12/6,187.1406,555.5,57.39,6100,6320,2750,2420
2022/12/7,186.9631,525.9,57.44,13510,7051,2750,2420
2022/12/8,186.974,513.6,57.5,9000,7151,2750,2420
2022/12/9,186.8955,506.7,57.03,293000,7021,2750,2420
2022/12/12,186.8047,502.2,56.8,100,7333,2750,2420
2022/12/13,186.4569,506.2,56.55,8000,7363,2750,2610
2022/12/14,186.3823,519.5,55.3,841770,7607,2750,2472.5
2022/12/15,186.4072,528.7,57,384129,7804,2945,2390.5
2022/12/16,186.4044,531.2,57,1315400,7686,2977.5,2417
2022/12/19,186.538,528.1,55,2197085,7689,2949,2377
2022/12/20,186.5979,527.4,56,2508377,7690,2927,2366.5
2022/12/21,186.5881,528.7,56,9137583,7643,2961.5,2386.5
2022/12/22,186.7094,541.1,56.5,2678274,7576,2956,2391.5
2022/12/23,186.8805,547.7,56.5,1610110,7562,2960.5,2386.5
2022/12/26,186.9628,558.3,56.26,1987251,7522,2999,2431
2022/12/27,186.9979,563.3,56.3,1026736,7450,3024.5,2482.5
2022/12/28,187.0459,565.1,55.9,1281987,7288,2993,2504.5
2022/12/29,187.2368,553.9,55,520380,7238,3009,2452
2022/12/30,187.3068,552.8,55,30681,7234,3033,2486
2022/12/31,187.3316,,,,,,
2023/1/3,187.5476,566.6,55,100,7280,2908,2569
2023/1/4,187.7801,553.6,55,100,7270,2879,2497.5
2023/1/5,188.0227,522.7,55,4291,7265,2843,2516
2023/1/6,188.0027,523.7,56,1000,7259,2848,2463.5
2023/1/9,188.0588,524.9,56,100,7041,2826,2493.5
2023/1/10,187.8983,524,56,100,7033,2877,2517.5
2023/1/11,187.8427,520.1,55.73,100,7033,2855,2522.5
2023/1/12,187.8773,526.9,55.5,100,6997,2843,2534
2023/1/13,187.8304,535,55.5,100,,2871.5,2579
2023/1/16,187.7771,539.7,55.73,150000,6564,2878.5,2571.5
2023/1/17,187.6991,544.2,55.73,99999,6552,3054.5,2431.5
2023/1/18,187.6056,558.8,56,100,6509,3054.5,2481
2023/1/19,187.6522,556.7,56,100,6503,3054.5,2463.5
2023/1/20,187.5999,558.9,56,10,6498,3054.5,2475
2023/1/28,187.7184,,,,6692,,
2023/1/29,187.7829,,,,6726,,
2023/1/30,187.8187,555,56,600,6745,3054.5,2679.5
2023/1/31,187.8639,547.4,56,600,6820,3054.5,2666.5
2023/2/1,187.8803,546.7,56,100,6723,3054.5,2666.5
2023/2/2,187.8638,542.3,56,300,6648,3054.5,2666.5
2023/2/3,187.9717,532,56,110,6589,3054.5,2666.5
2023/2/6,188.0535,529.3,56,600,6557,3054.5,2666.5
2023/2/7,188.0898,522.5,56,8500,6506,3054.5,2666.5
2023/2/8,188.1476,535.7,56,100,6469,3054.5,2666.5
2023/2/9,188.2239,549.4,56,100100,6362,3054.5,2666.5
2023/2/10,188.274,552.1,56,10,6346,3054.5,2666.5
2023/2/13,188.3751,562.6,56,500,6381,3054.5,2666.5
2023/2/14,188.4441,565.8,56,200500,6411,3054.5,2666.5
2023/2/15,188.5007,567.1,56.04,320510,6458,2816.5,2361.5
2023/2/16,188.5889,572.7,56.3,10466,6471,3053.5,2405
2023/2/17,188.6369,580.2,56.3,200000,6479,3016,2405
2023/2/20,188.6322,553.8,56.2,500,6518,3016,2520
2023/2/21,188.5943,554.3,57,500,6486,3016,2520
2023/2/22,188.6006,559.2,57,500,6486,3016,2864
2023/2/23,188.6003,547.7,56.5,500,6411,3016,3008
2023/2/24,188.6151,551.8,56.5,1000010,6374,3016,3008
2023/2/27,188.6526,552.8,55,10000,6395,3016,2557
2023/2/28,188.6359,540,55,500,6362,3016,2579
2023/3/1,188.6726,555.8,55.5,1500,6344,3016,2579
2023/3/2,188.6794,554.4,55,1000,6322,3016,2579
2023/3/3,188.667,565.7,56,300010,6268,3016,2579
2023/3/6,188.8439,565.4,55.5,1010,6041,3016,2579
2023/3/7,188.8655,577.9,56,200500,5948,3016,2579
2023/3/8,188.9455,573.2,56,500,5869,3016,2579
2023/3/9,189.011,560.4,56,1000,5791,3016,2579
2023/3/10,189.0732,559.5,56,10,5594,3016,2579
2023/3/13,189.131,551.1,56,510,5323,3016,2579
2023/3/14,189.1718,534.8,56,1010,5235,3016,2579
2023/3/15,189.2396,528.5,56,1000,5195,2964,1728
2023/3/16,189.2909,498.1,56,500,5199,2964,1676
2023/3/17,189.3892,493.9,56.75,1001,5209,2964,1690.5
2023/3/20,189.4838,491,57,175,5124,2964,1729
2023/3/21,189.5662,486.3,56,1000,5075,2964,1756.5
2023/3/22,189.6307,497.7,56,100,5031,2964,1747.5
2023/3/23,189.6208,503.2,56,100,4953,2964,1761
2023/3/24,189.6112,502.9,56,10,4919,2964,1766.5
2023/3/27,189.697,496.9,56,8900,4874,2964,1770
2023/3/28,189.726,517.7,56,476100,4884,2964,1823.5
2023/3/29,189.7539,522.6,56,100,4905,2964,1770
2023/3/30,189.7689,517.6,56.7,308830,4921,2964,1796.5
2023/3/31,189.854,523.6,56,2737,4933,2964,1767.5
2023/4/3,189.9301,546,56,400100,4876,2964,1840.5
2023/4/4,189.9752,576,56,100,4814,2964,1850
2023/4/6,190.0374,582.3,50.52,10037,4718,2964,1850
2023/4/7,190.0429,586.2,55.4,10,4698,2964,1850
2023/4/10,190.1463,589.1,56,29990,4745,2964,1850
2023/4/11,190.2489,586.1,56,10,4793,2964,1915
2023/4/12,190.2952,590.5,56,100,4783,2964,1850
2023/4/13,190.3672,600.4,56,100,4783,2964,1770
2023/4/14,190.4112,597.9,56,100,4758,2964,1770
2023/4/17,190.4863,598.3,56,100,4756,2964,1844.5
2023/4/18,190.5816,597.6,56,10,4779,2535.5,1705
2023/4/19,190.6386,592.7,56,100,4749,2518,1698
2023/4/20,190.7195,579.2,53.4,300750,4819,2481,1644.5
2023/4/21,190.788,571.4,53.4,300010,4901,2434,1578.5
2023/4/23,190.8751,,,,4831,,
2023/4/24,190.964,564.7,53.4,10,4793,2370,1557
2023/4/25,190.9842,566.5,53.4,500,4758,2298,1526.5
2023/4/26,191.0476,573.1,54.92,10510,4774,2280,1478.5
2023/4/27,191.2291,530,55,110,4793,2302,1434.5
2023/4/28,191.2685,530,55,10,4784,2274,1324
2023/5/4,191.56,494.5,55.5,10,4680,2150,1241.5
2023/5/5,191.7614,491,55.5,11,4646,2150,1233.5
2023/5/6,191.8834,,,,4605,,
2023/5/8,191.8679,507.8,56,115000,4338,2150,1238.5
2023/5/9,191.9272,518.9,56,142317,4277,2150,1243
2023/5/10,192.0834,516.6,56,100,4281,2288,1240
2023/5/11,192.2767,514.5,56,100,4235,2288,1254
2023/5/12,192.2836,502.7,56,10,4218,2288,1250
2023/5/15,192.3333,497.7,56,100100,4198,2288,1250.5
2023/5/16,192.3421,504.5,56.5,100,4190,2288,1243
2023/5/17,192.3107,505.1,56.25,362700,4164,2151,1239.5
2023/5/18,192.2857,510.7,57.93,362710,4132,2453.5,1475
2023/5/19,192.3162,514.3,57,10,4125,2453.5,1463
2023/5/22,192.3965,509.1,57.21,71792,4062,2453.5,1463
2023/5/23,192.5267,514.2,56,49813,4061,2488,1398.5
2023/5/24,192.58,524.2,57,3410,4055,2313.5,1369.5
2023/5/25,192.605,530.2,57,10,4061,2215.5,1333
2023/5/26,192.61,517.6,57,10,4077,1886,1300
2023/5/29,192.6564,527.6,57,1000,4097,1886,1280
2023/5/30,192.6905,529.3,57,5524,4077,1886,1325
2023/5/31,192.7335,525,58.5,17107,4062,1886,1223
2023/6/1,192.8038,500.9,57.51,510,4040,1886,1223
2023/6/2,192.7688,509.4,58.5,101000,3998,1886,1223
2023/6/5,192.8445,522.9,58.5,1000,3958,1886,1223
2023/6/6,192.8881,527.9,58.5,1000,3884,1886,1223
2023/6/7,192.9601,523.7,58.5,1000,3806,1886,1223
2023/6/8,193.0113,533.5,58.6,560,3800,1886,1223
2023/6/9,193.0638,526.6,58.5,101000,3815,1886,1223
2023/6/12,193.1732,525.3,57,291000,3898,1886,1223
2023/6/13,193.3858,506.4,57,1000,3922,1886,1223
2023/6/14,193.4864,518.9,57,1000,3943,1886,1223
2023/6/15,193.4641,519.2,57,1000,3924,2202.5,1425.5
2023/6/16,193.3361,524.1,57.8,177700,3983,2202.5,1429.5
2023/6/19,193.2253,529.8,57.8,323300,4430,2202.5,1477.5
2023/6/20,193.1898,534.5,57.53,401000,4411,2202.5,1477.5
2023/6/21,193.2191,535.2,57,401001,4353,2202.5,1477.5
2023/6/25,193.2942,,,,4344,,
2023/6/26,193.309,536.6,57.4,1000,4343,2202.5,1430
2023/6/27,193.2731,540.8,57.4,1001,4347,2202.5,1446
2023/6/28,193.2792,533.7,57.5,1000,4342,2202.5,1474
2023/6/29,193.3467,533.6,57.98,220140,4361,2202.5,1476
2023/6/30,193.3951,533,60,276249,4455,2205.5,1617
2023/7/3,193.4953,551.3,60,500,4393,2205.5,1617
2023/7/4,193.543,551.9,60,201000,4326,2205.5,1617
2023/7/5,193.5828,553.7,60,651000,4316,2205.5,1617
2023/7/6,193.6317,558.2,59,401020,4315,2205.5,1617
2023/7/7,193.6945,554.9,58.17,275201,4326,2205.5,1617
