,地缘政治风险指数（GPR China）,气候政策风险指数（CCPU）,绿色债券指数,INE原油,碳市场碳排放配额价格,天然气出厂价格指数,焦煤期货价格
2021-09-22,0.8380149602890015,1.6434710262575,1.0094153951576836,1.0741163055872291,0.8440366972477065,1.4095940959409594,1.835327783558793
2021-09-23,0.8380149602890015,1.73871855239024,1.00923673276233,1.0825541619156214,0.8559437829396839,1.4047509225092252,1.895681581685744
2021-09-24,0.8380149602890015,1.80397660190182,1.0090224509653705,1.1055872291904218,0.8658988873706813,1.4047509225092252,1.9128511966701354
2021-09-25,0.8380149602890015,1.57990488222208,1.0090224509653705,1.1055872291904218,0.8658988873706813,1.4047509225092252,1.9128511966701354
2021-09-26,0.8380149602890015,2.33155098022908,1.0090682473388632,1.1055872291904218,0.8658988873706813,1.4047509225092252,1.9128511966701354
2021-09-27,0.8380149602890015,1.76180256047145,1.0086792608578397,1.1224629418472063,0.8508686316611361,1.3957564575645756,1.9112903225806452
2021-09-28,0.8380149602890015,1.63950040972989,1.0082286471581654,1.1445838084378563,0.8241264883857116,1.393450184501845,1.9261186264308012
2021-09-29,0.8380149602890015,1.69436778800725,1.0081664545521878,1.1322690992018245,0.816708959593988,1.382149446494465,1.9386056191467222
2021-09-30,0.8380149602890015,1.75672599102093,1.0084231403986772,1.1304446978335234,0.8239312902596135,1.3694649446494465,1.9583766909469302
2021-10-01,0.761751115322113,1.63252297524518,1.0084231403986772,1.1304446978335234,0.8239312902596135,1.3694649446494465,1.9583766909469302
2021-10-02,0.761751115322113,1.33076416131049,1.0084231403986772,1.1304446978335234,0.8239312902596135,1.3694649446494465,1.9583766909469302
2021-10-03,0.761751115322113,1.04276810619319,1.0084231403986772,1.1304446978335234,0.8239312902596135,1.3694649446494465,1.9583766909469302
2021-10-04,0.761751115322113,0.893018468276344,1.0084231403986772,1.1304446978335234,0.8239312902596135,1.3694649446494465,1.9583766909469302
2021-10-05,0.761751115322113,0.928046148623396,1.0084231403986772,1.1304446978335234,0.8239312902596135,1.3694649446494465,1.9583766909469302
2021-10-06,0.761751115322113,0.772707393139375,1.0084231403986772,1.1304446978335234,0.8239312902596135,1.3694649446494465,1.9583766909469302
2021-10-07,0.761751115322113,1.67494684715823,1.0084231403986772,1.1304446978335234,0.8239312902596135,1.3694649446494465,1.9583766909469302
2021-10-08,0.761751115322113,1.95876312386691,1.0087618074075917,1.2015963511972634,0.8604333398399375,1.363929889298893,1.9492715920915713
2021-10-09,0.761751115322113,3.32706833870785,1.0087312764919298,1.2015963511972634,0.8604333398399375,1.3648523985239853,1.9492715920915713
2021-10-10,0.761751115322113,1.69640318381809,1.0087312764919298,1.2015963511972634,0.8604333398399375,1.3648523985239853,1.9492715920915713
2021-10-11,0.761751115322113,1.68883979897231,1.0082557857498646,1.2015963511972634,0.8984969744290455,1.3754612546125462,1.962018730489074
2021-10-12,0.761751115322113,2.13584441468042,1.0079979691287213,1.211630558722919,0.871950029279719,1.3999077490774907,1.9693028095733611
